GEOID,pop_dens,pct_SingleUnit,pct_NaturalResources,NatWalkInd,PM25,pop_dens_t,pct_SingleUnit_t,pct_NaturalResources_t,NatWalkInd_t,PM25_t,UR_Scale,UR_Cat
53035090502,657.3361,0.8946803,0.006448641,11.82,6.145564149,0.608690813,0.8946803,0.006448641,0.600915099,0.369457258,0.538191516,2
53035090700,320.6348,0.9602681,0.009049774,8.59,6.751790805,0.541341628,0.9602681,0.009049774,0.436705643,0.405902218,0.446547392,1
53035090800,218.2805,0.9824385,0.006521739,7.83,6.588997482,0.505267666,0.9824385,0.006521739,0.398068124,0.396115456,0.416481008,1
53035090901,1763.761,0.3447637,0,17.11,8.24386612,0.70128711,0.3447637,0,0.869852567,0.495602373,0.805237256,2
53035090902,718.836,0.7494033,0,13.42,8.377136612,0.617081429,0.7494033,0,0.682257245,0.50361429,0.613180798,2
53035091001,290.0448,0.9800824,0,5.64,8.00736612,0.531935031,0.9800824,0,0.286731063,0.481384534,0.392847134,1
53035091002,231.9146,0.9365821,0.006917756,7.69,8.283532787,0.510951761,0.9365821,0.006917756,0.390950686,0.497987042,0.432750075,1
53035091100,259.6683,0.9594356,0.006377551,5.95,6.138321292,0.521556232,0.9594356,0.006377551,0.302491103,0.369021834,0.393506918,1
53035091201,773.639,0.4060548,0,13.14,5.799108758,0.623974224,0.4060548,0,0.668022369,0.348629153,0.689576043,2
53035091204,1048.696,0.4187536,0,11.06,5.946721237,0.65251254,0.4187536,0,0.56227758,0.357503277,0.659728693,2
53035091205,929.1861,0.9174312,0.006079027,10.56,7.307330601,0.641161499,0.9174312,0.006079027,0.53685816,0.4393,0.524399619,2
53035091206,2402.352,0.138371,0.02041974,11.03,7.232240437,0.730275962,0.138371,0.02041974,0.560752415,0.434785751,0.755784529,2
53035091301,120.2789,0.9957717,0,4.49,5.335164198,0.449356885,0.9957717,0,0.228266396,0.320737867,0.335099069,0
53035091302,174.8451,0.9863131,0.005458515,4.47,5.632557909,0.484451922,0.9863131,0.005458515,0.227249619,0.338616497,0.348206682,0
53035091400,447.5862,0.9115603,0,5.35,5.8148185,0.572635195,0.9115603,0,0.271987799,0.349573587,0.410914428,1
53035091500,876.0285,0.9677844,0,9.19,6.007312644,0.635634812,0.9677844,0,0.467208948,0.361145894,0.482971069,1
53035091600,1302.592,0.5671835,0,9.02,6.127472359,0.672852467,0.5671835,0,0.458566345,0.368369621,0.593666737,2
53035091701,771.4345,0.9618644,0,5.67,7.724721311,0.623706514,0.9618644,0,0.288256228,0.464392575,0.42544411,1
53035091702,2230.102,0.8494444,0.006037322,11.94,7.658540984,0.72329603,0.8494444,0.006037322,0.60701576,0.460413965,0.591963603,2
53035091800,401.345,0.9749777,0,8.88,6.306344882,0.562404869,0.9749777,0,0.451448907,0.379123028,0.454119537,1
53035091900,1115.09,0.9357639,0.008268734,7.96,6.095507663,0.658271627,0.9357639,0.008268734,0.404677173,0.366447977,0.476046876,1
53035092000,28.94163,0.9787234,0,2.74,5.292323908,0.315714233,0.9787234,0,0.139298424,0.318162407,0.267818357,0
53035092101,94.5023,0.8449803,0.007352941,5.98,7.143278689,0.426729707,0.8449803,0.007352941,0.304016268,0.429437574,0.396847195,1
53035092102,182.9452,0.9318905,0,6.05,7.047937158,0.488700453,0.9318905,0,0.307574987,0.423705859,0.395792648,1
53035092200,1299.05,0.6072561,0,11.32,6.305645375,0.672597018,0.6072561,0,0.575495679,0.379080975,0.623666606,2
53035092300,817.1605,0.7364429,0,13.48,6.42069907,0.629108741,0.7364429,0,0.685307575,0.38599774,0.615063906,2
53035092400,994.2258,0.5996854,0.005557485,12.46,6.548477778,0.647508589,0.5996854,0.005557485,0.633451957,0.393679504,0.637544604,2
53035092500,436.3135,0.8208498,0.005434783,6.83,6.515232184,0.570242148,0.8208498,0.005434783,0.347229283,0.391680855,0.46024489,1
53035092600,568.1647,0.9773318,0.005,7.04,6.688973344,0.595014059,0.9773318,0.005,0.35790544,0.402125776,0.432375771,1
53035092701,201.4798,0.9473941,0.004811548,3.94,6.743933935,0.497753844,0.9473941,0.004811548,0.200305033,0.405429881,0.356637525,0
53035092704,170.2289,0.9739827,0,4.27,6.949179529,0.481941763,0.9739827,0,0.217081851,0.417768777,0.351980657,0
53035092801,404.429,0.9956236,0.02662722,5.97,6.552039299,0.563123004,0.9956236,0.02662722,0.30350788,0.393893615,0.396112414,1
53035092802,174.4672,0.9877301,0.01218981,4.08,6.824358785,0.484248936,0.9877301,0.01218981,0.207422471,0.410264839,0.34391156,0
53035092803,158.938,0.984,0.01362862,3.77,6.868623481,0.475503249,0.984,0.01362862,0.19166243,0.412925931,0.336756166,0
53035092901,83.62528,0.9813084,0.006181818,3.17,6.207124302,0.415258153,0.9813084,0.006181818,0.161159126,0.373158114,0.307384598,0
53035092902,191.7797,1,0,4.71,6.556747838,0.493124836,1,0,0.239450941,0.394176681,0.355184337,0
53035940000,261.8395,0.9799657,0.01469724,5.95,6.76867121,0.5223374,0.9799657,0.01469724,0.302491103,0.406917029,0.389413746,1
53035940100,225.267,0.9460071,0.02211796,6.97,6.38782879,0.508223352,0.9460071,0.02211796,0.354346721,0.384021654,0.409102079,1
53037975101,1.363695,0.9055365,0.07623982,4.81,6.962639344,0.029101255,0.9055365,0.07623982,0.244534825,0.41857795,0.228765185,0
53037975102,75.39426,0.8946541,0.03236797,6.67,7.282057377,0.405537526,0.8946541,0.03236797,0.339095069,0.437780631,0.386711641,1
53037975103,346.4216,0.7781532,0.01510989,9.31,7.357363388,0.548598579,0.7781532,0.01510989,0.473309609,0.442307857,0.508577165,2
53037975104,47.93668,0.908871,0.01445783,7.9,7.214636612,0.363053335,0.908871,0.01445783,0.401626843,0.433727449,0.393373431,1
53037975201,3.284034,0.9933333,0,2.83,7.117581967,0.111552979,0.9933333,0,0.14387392,0.427892746,0.208356395,0
53037975202,4.698199,0.9958391,0.1323077,3.83,8.959210383,0.145148801,0.9958391,0.1323077,0.194712761,0.538607234,0.223597405,0
53037975203,7.26061,0.9900596,0.0726979,6.67,8.162631148,0.185985077,0.9900596,0.0726979,0.339095069,0.490718712,0.292095122,0
53037975300,3.630788,0.9745279,0.09971306,4.67,7.560372255,0.120969874,0.9745279,0.09971306,0.237417387,0.454512285,0.23596274,0
53037975402,357.438,0.7100661,0.007130872,7.59,7.938265107,0.551535498,0.7100661,0.007130872,0.385866802,0.477230339,0.499980192,1
53037975403,794.8986,0.8244949,0.0289103,6.39,8.930224044,0.626517477,0.8244949,0.0289103,0.324860193,0.536864641,0.473591755,1
53037975404,2222.976,0.2110052,0.00945254,5.77,8.857885246,0.722995776,0.2110052,0.00945254,0.293340112,0.532515798,0.650874006,2
53037975500,418.3881,0.601888,0.01932252,8.91,7.653419633,0.566306458,0.601888,0.01932252,0.452974072,0.460106081,0.552288687,2
53037975600,385.7662,0.4785605,0.0539499,9.75,7.846958139,0.558690736,0.4785605,0.0539499,0.495678699,0.471741173,0.591776366,2
53037975700,4.673293,0.9545455,0.06781857,4.17,8.574244012,0.144650147,0.9545455,0.06781857,0.211997966,0.515463936,0.247145328,0
53039950101,0.6620755,0.9415502,0.3568841,3.32,10.3399918,-0.038687073,0.9415502,0.3568841,0.168784952,0.621616654,0.146361713,0
53039950102,4.693547,0.9486824,0.01655307,2.9,9.848811475,0.145055862,0.9486824,0.01655307,0.147432639,0.592088016,0.237654693,0
53039950103,11.04603,0.8223684,0.00892326,4.07,11.03446721,0.225350579,0.8223684,0.00892326,0.206914082,0.663366927,0.319475508,0
53039950200,4.493642,0.9691102,0.06355932,4.27,7.860287603,0.140972552,0.9691102,0.06355932,0.217081851,0.47254251,0.242353492,0
53039950301,509.0345,0.8197923,0.04108761,7.71,12.24209563,0.584704196,0.8197923,0.04108761,0.391967463,0.735966785,0.493465945,1
53039950302,8.94474,0.907024,0.1965427,4.13,9.939833333,0.205555079,0.907024,0.1965427,0.209964413,0.597560042,0.264554681,0
53041970100,7.723976,0.9589666,0.08947006,2.86,6.030426081,0.191788988,0.9589666,0.08947006,0.145399085,0.362535421,0.22708932,0
53041970200,108.875,0.7833126,0.03005686,5,6.486332956,0.4400117,0.7833126,0.03005686,0.254194204,0.389943499,0.394618645,1
53041970300,373.3744,0.6284384,0.04904051,6.74,6.497349431,0.55562769,0.6284384,0.04904051,0.342653787,0.390605785,0.497211242,1
53041970400,179.6598,0.835352,0.00244898,4.66,6.525574028,0.487000374,0.835352,0.00244898,0.236908998,0.392302583,0.393829606,1
53041970500,821.9524,0.8934673,0.02219626,7.62,6.52680619,0.629657275,0.8934673,0.02219626,0.387391967,0.392376658,0.471595513,1
53041970600,1609.566,0.6184352,0.02502844,13.63,6.527864351,0.692704539,0.6184352,0.02502844,0.692933401,0.392440272,0.664284854,2
53041970700,336.5269,0.7782427,0.04508197,7.66,6.511688768,0.545879963,0.7782427,0.04508197,0.389425521,0.391467833,0.472597777,1
53041970800,127.8849,0.6286014,0.05068898,7.25,6.487876732,0.455109386,0.6286014,0.05068898,0.368581596,0.390036308,0.474681038,1
53041970900,968.3295,0.6512195,0.0296496,9.63,6.473686524,0.645032628,0.6512195,0.0296496,0.489578038,0.389183225,0.571413288,2
53041971000,325.6283,0.6806723,0.05955679,7.4,6.476146552,0.542791425,0.6806723,0.05955679,0.376207422,0.389331116,0.489908204,1
53041971100,11.99978,0.9933495,0.08286517,3.25,6.347953935,0.233120087,0.9933495,0.08286517,0.165226233,0.381624469,0.239726839,0
53041971200,29.05914,0.9724712,0.1044776,3.44,6.286231905,0.316094374,0.9724712,0.1044776,0.174885613,0.377913882,0.2708722,0
53041971300,54.31662,0.9362267,0.03043652,5.66,6.433093322,0.374775466,0.9362267,0.03043652,0.287747839,0.386742855,0.346803192,0
53041971400,52.79672,0.9582222,0.02815884,4.01,6.470923366,0.372112882,0.9582222,0.02815884,0.203863752,0.38901711,0.312336921,0
53041971501,117.494,0.9609895,0.08333333,6.4,7.362830601,0.447159177,0.9609895,0.08333333,0.325368582,0.442636533,0.371547506,1
53041971502,7.085968,0.9906687,0.04612707,4.39,6.628352459,0.183700927,0.9906687,0.04612707,0.223182511,0.398481387,0.250578867,0
53041971600,21.96446,0.9682045,0.05515152,3.31,6.32556173,0.289834831,0.9682045,0.05515152,0.168276563,0.380278301,0.268271089,0
53041971700,6.416282,0.9840202,0.06071019,3.3,5.924211894,0.174387181,0.9840202,0.06071019,0.167768175,0.356150067,0.226426959,0
53041971800,3.468735,0.9687918,0.1261922,3.25,5.812474236,0.116686301,0.9687918,0.1261922,0.165226233,0.349432655,0.20257274,0
53041971900,5.180258,0.9268482,0.05571429,4.25,5.68621925,0.154312251,0.9268482,0.05571429,0.216065074,0.341842494,0.2510599,0
53041972000,1.358915,0.9509804,0.08536585,3.6,5.5379067,0.028771838,0.9509804,0.08536585,0.183019827,0.332926283,0.190540202,0
53043960100,374.7316,0.8593381,0.1104972,14.73,9.191942146,0.555968085,0.8593381,0.1104972,0.748856126,0.552598535,0.576896694,2
53043960200,2.301537,0.9798489,0.1813272,3.28,9.181575862,0.078202138,0.9798489,0.1813272,0.166751398,0.551975338,0.191687641,0
53043960300,1.375698,0.9576923,0.1310044,3.77,9.070641872,0.029923386,0.9576923,0.1310044,0.19166243,0.54530624,0.197190798,0
53043960400,1.13077,0.9677041,0.2375297,4.88,9.21706798,0.011529767,0.9677041,0.2375297,0.248093543,0.554109042,0.194452373,0
53045940000,34.73762,0.9862069,0.1965066,11.61,5.114563268,0.332839452,0.9862069,0.1965066,0.590238943,0.307475844,0.397665545,1
53045960100,0.7535516,0.9931448,0.1622807,3.15,4.388188473,-0.026545717,0.9931448,0.1622807,0.160142349,0.263807853,0.141155208,0
53045960201,22.73904,1,0.03092784,5.9,5.407150273,0.293086236,1,0.03092784,0.299949161,0.325065505,0.306223652,0
53045960202,7.199091,0.9674512,0.04530744,3.59,5.48576776,0.185186797,0.9674512,0.04530744,0.182511439,0.329791809,0.239639562,0
53045960301,15.43948,0.9728261,0.01109741,2.82,5.782286885,0.256765207,0.9728261,0.01109741,0.143365531,0.34761786,0.252562153,0
53045960302,57.80864,0.9775538,0.08276534,4.89,6.155868852,0.380620897,0.9775538,0.08276534,0.248601932,0.370076754,0.317005251,0
53045960401,102.5883,0.8637785,0.007455268,7.83,6.639387978,0.434431902,0.8637785,0.007455268,0.398068124,0.399144817,0.42478106,1
53045960402,161.2812,0.9806034,0.08406114,5,6.514275956,0.476876256,0.9806034,0.08406114,0.254194204,0.391623369,0.348811594,0
53045960403,58.35895,0.9280618,0,4.37,6.738991803,0.381509747,0.9280618,0,0.222165735,0.405132771,0.333693478,0
53045960500,37.49739,0.9762211,0.07664609,4.11,5.483047017,0.340011437,0.9762211,0.07664609,0.208947636,0.329628244,0.290033994,0
53045960600,91.82222,0.9211421,0.1085151,6.18,5.532661795,0.424030659,0.9211421,0.1085151,0.314184037,0.332610971,0.361626948,0
53045960700,1037.63,0.8025276,0.03875969,15.07,5.649218281,0.651517328,0.8025276,0.03875969,0.766141332,0.33961808,0.625069162,2
53045960800,284.9451,0.628879,0.08270159,11.14,5.736228626,0.530270858,0.628879,0.08270159,0.566344687,0.344848943,0.55834803,2
53045960900,857.3223,0.8634605,0.04479841,11.83,5.748122113,0.633609841,0.8634605,0.04479841,0.601423488,0.345563952,0.547650531,2
53045961000,90.53011,0.9441577,0.08479139,3.58,5.992570279,0.422701129,0.9441577,0.08479139,0.18200305,0.360259617,0.315090916,0
53045961101,45.1639,0.9507415,0.06765068,2.59,6.986415301,0.35746356,0.9507415,0.06765068,0.131672598,0.420007306,0.28158753,0
53045961102,90.48978,0.9878108,0.02625976,3.6,6.519234973,0.422659326,0.9878108,0.02625976,0.183019827,0.391921493,0.313758727,0
53045961200,67.67991,0.9958015,0.01522567,3.76,5.851547345,0.395410957,0.9958015,0.01522567,0.191154042,0.351781641,0.305437636,0
53045961300,21.22365,0.9391354,0.05937328,4.42,5.746302463,0.286616075,0.9391354,0.05937328,0.224707677,0.345454559,0.291435343,0
53047940100,3.036754,0.8877841,0.084172,5.61,8.410465528,0.104208817,0.8877841,0.084172,0.285205897,0.505617948,0.273782568,0
53047940200,1.649659,0.8991477,0.2182274,3.84,8.750688796,0.046960902,0.8991477,0.2182274,0.195221149,0.526071393,0.205951616,0
53047970301,3.266412,0.8709339,0.1738255,3.79,7.475193989,0.111048216,0.8709339,0.1738255,0.192679207,0.449391563,0.23392309,0
53047970302,4.918679,0.893125,0.1757143,3.33,8.596483607,0.149451233,0.893125,0.1757143,0.16929334,0.51680093,0.235485963,0
53047970303,0.9369657,0.9698438,0.1492281,2.67,9.378398907,-0.006108171,0.9698438,0.1492281,0.135739705,0.563807889,0.162542158,0
53047970400,6.516415,0.8754907,0.1900826,3.78,7.498601029,0.17583996,0.8754907,0.1900826,0.192170819,0.45079874,0.250519021,0
53047970500,2.110874,0.9532641,0.1325178,2.2,7.645396398,0.070089469,0.9532641,0.1325178,0.11184545,0.459623742,0.178935024,0
53047970601,147.6287,0.8481506,0.1582109,7.25,12.09315301,0.468578394,0.8481506,0.1582109,0.368581596,0.727012695,0.42645173,1
53047970602,235.9764,0.7439241,0.0626615,5.82,12.05596448,0.512580636,0.7439241,0.0626615,0.295882054,0.724777006,0.454395041,1
53047970700,47.77009,0.8889488,0.1247551,4.43,8.410776716,0.36272674,0.8889488,0.1247551,0.225216065,0.505636656,0.327573784,0
53047970800,9.51411,0.8372093,0.355102,3.78,8.143815835,0.211344439,0.8372093,0.355102,0.192170819,0.489587579,0.251343905,0
53047970900,0.6723815,0.8922764,0.04658077,6.23,6.034367066,-0.037237977,0.8922764,0.04658077,0.316725979,0.362772344,0.237167624,0
53047971000,2.62042,0.9425857,0.06764706,4.03,7.199857701,0.090375349,0.9425857,0.06764706,0.204880529,0.432838975,0.226701668,0
53049950200,12.42677,0.8701059,0.05801105,2.63,5.393742146,0.236400304,0.8701059,0.05801105,0.133706151,0.324259439,0.261638212,0
53049950301,6.328988,0.919746,0.1889597,4.58,5.999778689,0.173102057,0.919746,0.1889597,0.232841891,0.36069297,0.247670326,0
53049950302,233.5159,0.929878,0.1027397,12.12,5.949901639,0.5115973,0.929878,0.1027397,0.616166751,0.357694476,0.491051831,1
53049950400,2.357096,0.9412926,0.1560468,5.7,5.449422567,0.080439928,0.9412926,0.1560468,0.289781393,0.327606819,0.235545806,0
53049950501,37.44324,0.7639576,0.03403756,7.35,6.374237705,0.339875861,0.7639576,0.03403756,0.37366548,0.383204589,0.408289334,1
53049950502,73.45174,0.6752874,0.07973422,13.16,6.45315847,0.403088712,0.6752874,0.07973422,0.669039146,0.387949125,0.544797422,2
53049950600,398.8447,0.6837107,0.04568528,18.33,5.4852711,0.561818591,0.6837107,0.04568528,0.931875953,0.329761951,0.682379861,2
53049950701,190.207,0.9555144,0.03816794,8.17,6.259480874,0.492352328,0.9555144,0.03816794,0.41535333,0.376305671,0.419963547,1
53049950702,59.66778,0.9463158,0.02659574,4.68,6.299912568,0.383590515,0.9463158,0.02659574,0.237925775,0.378736332,0.330138787,0
53049950801,48.48518,0.9356463,0.1210046,8.33,6.126172131,0.364120689,0.9356463,0.1210046,0.423487544,0.368291455,0.376760142,1
53049950802,262.8721,0.9385135,0.3960396,12.68,6.230062842,0.522706645,0.9385135,0.3960396,0.644636502,0.374537126,0.463921137,1
53051970100,1.133026,0.902678,0.1537162,2.82,8.235651396,0.011716751,0.902678,0.1537162,0.143365531,0.495108522,0.183503964,0
53051970200,2.335239,0.9859632,0.08307373,3.25,9.027723919,0.079565936,0.9859632,0.08307373,0.165226233,0.542726111,0.202589946,0
53051970300,34.95125,0.7757497,0.09309309,5.21,10.11301111,0.333414631,0.7757497,0.09309309,0.264870361,0.607971094,0.370297497,1
53051970400,6.435853,0.9874477,0.017,3.46,9.787111987,0.174672901,0.9874477,0.017,0.175902389,0.588378784,0.246366083,0
53051970500,17.23364,0.9888084,0.009743136,4.26,10.32739256,0.267078811,0.9888084,0.009743136,0.216573462,0.620859216,0.291028984,0
53053060200,151.4014,0.07883212,0,10.67,7.885608484,0.470945748,0.07883212,0,0.542450432,0.474064743,0.689373141,2
53053060300,894.6734,0.5971731,0.00334728,12.82,7.454543514,0.637610568,0.5971731,0.00334728,0.65175394,0.448150103,0.644484982,2
53053060400,1703.543,0.9776445,0,13.11,7.61303711,0.698028136,0.9776445,0,0.666497204,0.457678376,0.572447159,2
53053060500,1863.12,0.8849182,0,15.52,7.686259442,0.706428558,0.8849182,0,0.78901881,0.462080335,0.640420959,2
53053060600,2800.996,0.3798712,0,16.4,7.750314559,0.744679098,0.3798712,0,0.83375699,0.465931182,0.795912099,2
53053060700,3305.047,0.7610294,0.005528846,15.16,7.707802791,0.760203213,0.7610294,0.005528846,0.770716828,0.463375472,0.681618109,2
53053060800,2014.66,0.8253662,0.009111617,14.8,7.649104926,0.713764707,0.8253662,0.009111617,0.752414845,0.45984669,0.644060788,2
53053060903,1424.335,0.7120823,0,10.06,7.515137712,0.681234746,0.7120823,0,0.511438739,0.451792888,0.581767512,2
53053060904,2571.739,0.5937628,0,14.1,7.564808155,0.736667967,0.5937628,0,0.716827656,0.454778961,0.698826054,2
53053060906,1314.336,0.8190899,0.01334816,14.54,7.608912151,0.673694502,0.8190899,0.01334816,0.739196746,0.457430393,0.628104253,2
53053060907,3094.317,0.2912371,0,12.58,8.647543716,0.754022345,0.2912371,0,0.639552618,0.519870547,0.758204984,2
53053060908,1599.638,0.6884298,0.01645475,8.81,8.593986339,0.692124084,0.6884298,0.01645475,0.447890188,0.5166508,0.570777103,2
53053061001,1468.251,0.5862931,0.005298651,11.98,7.530209962,0.684083616,0.5862931,0.005298651,0.609049314,0.452698997,0.647082017,2
53053061002,1487.566,0.465831,0.0384778,15.62,7.603802682,0.685309717,0.465831,0.0384778,0.794102694,0.457123223,0.736713551,2
53053061100,1408.026,0.723015,0.01715076,15.4,7.695876738,0.680154342,0.723015,0.01715076,0.782918149,0.462658505,0.669115863,2
53053061200,2722.017,0.7789899,0,15.6,7.73482162,0.741995805,0.7789899,0,0.793085918,0.464999782,0.679845805,2
53053061300,3073.707,0.6835017,0,15.76,7.777572852,0.75339539,0.6835017,0,0.801220132,0.467569888,0.710517612,2
53053061400,3594.871,0.1908687,0.01590457,14.63,7.806315654,0.768089069,0.1908687,0.01590457,0.743772242,0.46929784,0.818667516,2
53053061501,4352.243,0.05337079,0,16.48,8.992180328,0.786024946,0.05337079,0,0.837824098,0.540589311,0.89690621,2
53053061502,4464.86,0.160473,0,17.19,8.964713115,0.788421596,0.160473,0,0.873919675,0.538938045,0.882608791,2
53053061601,2726.321,0.007670851,0.03282828,18.16,7.822537822,0.742144027,0.007670851,0.03282828,0.92323335,0.470273079,0.915921236,2
53053061602,888.3978,0.09683794,0,19.33,7.833387466,0.636950193,0.09683794,0,0.982714794,0.470925335,0.885368572,2
53053061700,2080.842,0.5956747,0,13.33,7.789188889,0.716797015,0.5956747,0,0.677681749,0.468268218,0.679620304,2
53053061800,1998.821,0.8044925,0,13.44,7.808990586,0.71302423,0.8044925,0,0.683274021,0.469458651,0.627373656,2
53053061900,1822.35,0.5398429,0,16.06,7.837970553,0.704352839,0.5398429,0,0.816471784,0.47120086,0.737231185,2
53053062000,2173.493,0.6875332,0.002911814,13.13,7.857155939,0.720883877,0.6875332,0.002911814,0.667513981,0.472354241,0.653924917,2
53053062300,2450.747,0.9585421,0.002887392,13.39,7.844517898,0.732147069,0.9585421,0.002887392,0.680732079,0.471594471,0.593014465,2
53053062400,2991.748,0.8661417,0,14.12,7.833516201,0.750859897,0.8661417,0,0.717844433,0.470933074,0.635212239,2
53053062501,2584.649,0.9076923,0,14.56,8.973669399,0.737137736,0.9076923,0,0.740213523,0.539476477,0.631603505,2
53053062502,2744.087,0.9535741,0,14.1,8.994234973,0.742753387,0.9535741,0,0.716827656,0.540712832,0.613808572,2
53053062600,586.6725,0.2620192,0,15.49,7.761782868,0.59802134,0.2620192,0,0.787493645,0.466620631,0.764886357,2
53053062801,2022.103,0.2693716,0,11.83,7.704473071,0.714110661,0.2693716,0,0.601423488,0.463175297,0.73551994,2
53053062802,1379.063,0.8299409,0.001996008,12.99,7.716788889,0.678204447,0.8299409,0.001996008,0.660396543,0.463915695,0.601834351,2
53053062901,4147.815,0.2151374,0.02191558,14.35,8.905120219,0.781511534,0.2151374,0.02191558,0.729537367,0.535355457,0.814477011,2
53053062902,2027.049,0.9712362,0,13.91,8.904027322,0.714339849,0.9712362,0,0.707168277,0.535289754,0.596984074,2
53053063000,1680.34,0.7870968,0.0184667,16,7.77890093,0.696741551,0.7870968,0.0184667,0.813421454,0.467649729,0.668403269,2
53053063100,1777.554,0.9300504,0,14.87,7.812699562,0.702017911,0.9300504,0,0.755973564,0.469681626,0.616774053,2
53053063200,2240.086,0.8869019,0.01470588,13.28,7.83009272,0.723715096,0.8869019,0.01470588,0.675139807,0.470727263,0.605095946,2
53053063301,2164.867,0.7917586,0.02624807,12.76,9.095428962,0.720510809,0.7917586,0.02624807,0.64870361,0.546796383,0.621750943,2
53053063302,3418.179,0.8060403,0,12.93,9.067092896,0.763360772,0.8060403,0,0.657346213,0.545092884,0.637683888,2
53053063401,2187.254,0.5197404,0,13.17,9.039139344,0.721475974,0.5197404,0,0.669547534,0.54341238,0.701526923,2
53053063402,1880.01,0.7142857,0,12.44,9.019314208,0.707275201,0.7142857,0,0.63243518,0.542220538,0.635062531,2
53053063501,2252.161,0.7322404,0,13.22,7.80735145,0.72421944,0.7322404,0,0.672089476,0.46936011,0.645381732,2
53053063502,2524.435,0.7011996,0.007029877,12.33,7.785206842,0.734926285,0.7011996,0.007029877,0.626842908,0.468028826,0.640209653,2
53053070100,2.00061,0.9557333,0.009860789,2.37,5.326538697,0.065056293,0.9557333,0.009860789,0.120488053,0.320219322,0.188661979,0
53053070204,673.4257,0.9924981,0,3.93,6.782668101,0.61095947,0.9924981,0,0.199796645,0.407758491,0.380729036,1
53053070205,170.9123,1,0.003516999,4.8,6.698475408,0.482317639,1,0.003516999,0.244026436,0.402697018,0.353379678,0
53053070206,116.7766,0.9944785,0.0106792,4.47,6.472332507,0.446584601,0.9944785,0.0106792,0.227249619,0.389101825,0.336389122,0
53053070207,168.6396,0.8860149,0.02464673,5.76,6.315831724,0.481061767,0.8860149,0.02464673,0.292831723,0.379693355,0.394506535,1
53053070208,277.1322,0.9920904,0.01939971,4.67,8.465811475,0.527662621,0.9920904,0.01939971,0.237417387,0.50894522,0.370605043,1
53053070209,252.6947,0.9899225,0.006670372,4.85,8.253038251,0.519002303,0.9899225,0.006670372,0.246568378,0.49615378,0.372607024,1
53053070307,201.9027,0.9765281,0.006345651,5.28,7.071283229,0.497950553,0.9765281,0.006345651,0.26842908,0.425109372,0.373252533,1
53053070308,1258.698,0.6914474,0.01671183,7.9,7.249178396,0.669636647,0.6914474,0.01671183,0.401626843,0.435804022,0.543092177,2
53053070309,484.0428,0.8724076,0.006896552,6.41,7.059196092,0.579981312,0.8724076,0.006896552,0.32587697,0.424382721,0.444425725,1
53053070310,1079.324,0.9907812,0,7.98,7.060453623,0.655213236,0.9907812,0,0.40569395,0.424458321,0.465607231,1
53053070311,1091.41,0.8494568,0,6.55,6.889037614,0.656257916,0.8494568,0,0.332994408,0.414153182,0.476607375,1
53053070312,795.9905,0.9961959,0.01637427,7.12,7.273597756,0.626646256,0.9961959,0.01637427,0.361972547,0.437272058,0.439064893,1
53053070313,445.9758,0.9035123,0.02142857,5.85,7.390161138,0.572297043,0.9035123,0.02142857,0.297407219,0.444279582,0.423600088,1
53053070314,752.5197,1,0.01197605,5.28,7.416933552,0.621377592,1,0.01197605,0.26842908,0.445889079,0.405748834,1
53053070315,647.7293,0.858769,0.002876043,7.91,7.381659332,0.607309611,0.858769,0.002876043,0.402135231,0.443768473,0.483767572,1
53053070316,1581.351,0.3593551,0.02684947,10.57,7.549027313,0.691045415,0.3593551,0.02684947,0.537366548,0.453830253,0.679741136,2
53053070401,215.6101,0.9391101,0.01637853,5.83,7.362951943,0.504112872,0.9391101,0.01637853,0.296390442,0.442643828,0.393739991,1
53053070403,287.1663,0.9002037,0.01108871,6,6.8770104,0.530999328,0.9002037,0.01108871,0.305033045,0.413430134,0.41403215,1
53053070404,1045.748,0.9707989,0.005415861,5.93,7.064995599,0.652248444,0.9707989,0.005415861,0.301474326,0.424731374,0.433681157,1
53053070703,1113.314,0.5325397,0.005743825,13.48,7.820913684,0.658122089,0.5325397,0.005743825,0.685307575,0.47017544,0.679463798,2
53053071100,389.0978,0.8838951,0,6.91,7.806064204,0.559497475,0.8838951,0,0.35129639,0.469282723,0.447077766,1
53053071205,623.4525,0.970831,0.007815892,6.76,7.771008867,0.603725847,0.970831,0.007815892,0.343670564,0.467175277,0.434917478,1
53053071206,857.2277,0.6824271,0.004913295,11.88,7.674328736,0.633599488,0.6824271,0.004913295,0.60396543,0.461363088,0.605850842,2
53053071207,1375.773,0.3933258,0.006381621,12.93,7.506746196,0.677980367,0.3933258,0.006381621,0.657346213,0.451288409,0.710392304,2
53053071209,1749.902,0.9439319,0,5.86,7.488149371,0.700547033,0.9439319,0,0.297915608,0.450170411,0.456264061,1
53053071210,657.7072,0.9750636,0.01454017,4.9,7.458202682,0.608743761,0.9750636,0.01454017,0.24911032,0.448370084,0.401412453,1
53053071211,2440.56,0.4974619,0,11.29,8.804387978,0.731756295,0.4974619,0,0.573970513,0.529299665,0.677173933,2
53053071212,2517.823,0.5728761,0.02663438,9.83,8.77118306,0.734680242,0.5728761,0.02663438,0.499745806,0.527303461,0.630083496,2
53053071304,1192.103,0.5223593,0.009948652,9.29,7.515352764,0.664536963,0.5223593,0.009948652,0.472292832,0.451805816,0.610193763,2
